file,species,score
SiteB_20250628_072327.wav,Fringilla coelebs,0.29
SiteB_20250628_051926.wav,Fringilla coelebs,0.44
SiteB_20250628_095034.wav,Fringilla coelebs,0.42
SiteB_20250629_053220.wav,Fringilla coelebs,0.61
SiteB_20250629_042934.wav,Fringilla coelebs,0.3
SiteB_20250629_080404.wav,Fringilla coelebs,0.89
SiteB_20250629_071551.wav,Fringilla coelebs,0.52
SiteB_20250629_053300.wav,Fringilla coelebs,0.59
SiteB_20250629_085312.wav,Fringilla coelebs,0.81
SiteB_20250629_052258.wav,Fringilla coelebs,0.68
SiteB_20250629_045810.wav,Fringilla coelebs,0.23
SiteB_20250629_061951.wav,Fringilla coelebs,0.39
SiteB_20250629_054102.wav,Fringilla coelebs,0.96
SiteB_20250630_053142.wav,Phylloscopus trochilus,0.51
SiteB_20250630_070437.wav,Fringilla coelebs,0.28
SiteB_20250630_054706.wav,Fringilla coelebs,0.71
SiteB_20250630_081154.wav,Fringilla coelebs,0.22
SiteC_20250415_055455.wav,Phylloscopus trochilus,0.18
SiteC_20250416_052949.wav,Phylloscopus trochilus,0.15
SiteC_20250417_094609.wav,Phylloscopus trochilus,0.37
SiteC_20250418_070013.wav,Turdus philomelos,0.46
SiteC_20250419_041103.wav,Turdus philomelos,0.25
SiteC_20250420_050720.wav,Turdus philomelos,0.12
SiteC_20250421_080932.wav,Turdus philomelos,0.18
SiteC_20250422_050909.wav,Turdus philomelos,0.65
SiteC_20250422_055612.wav,Phylloscopus trochilus,0.27
SiteC_20250422_060615.wav,Phylloscopus trochilus,0.78
SiteC_20250423_092027.wav,Phylloscopus trochilus,0.4
SiteC_20250424_055308.wav,Turdus philomelos,1
SiteC_20250425_090929.wav,Phylloscopus trochilus,0.27
SiteC_20250426_052949.wav,Turdus philomelos,0.76
SiteC_20250427_055106.wav,Turdus philomelos,0.63
SiteC_20250427_091450.wav,Turdus philomelos,0.3
SiteC_20250428_090549.wav,Turdus philomelos,0.65
SiteC_20250428_040452.wav,Turdus philomelos,0.96
SiteC_20250428_042428.wav,Turdus philomelos,0.96
SiteC_20250429_041842.wav,Turdus philomelos,0.26
SiteC_20250429_040645.wav,Turdus philomelos,0.49
SiteC_20250429_054329.wav,Phylloscopus trochilus,0.93
SiteC_20250430_054641.wav,Turdus philomelos,0.83
SiteC_20250430_080354.wav,Turdus philomelos,0.28
SiteC_20250430_083703.wav,Turdus philomelos,0.14
SiteC_20250430_053659.wav,Turdus philomelos,0.53
SiteC_20250430_091504.wav,Turdus philomelos,0.63
SiteC_20250430_054038.wav,Turdus philomelos,0.19
SiteC_20250430_065218.wav,Phylloscopus trochilus,0.25
SiteC_20250501_041720.wav,Turdus philomelos,0.21
SiteC_20250501_050359.wav,Turdus philomelos,0.7
SiteC_20250501_054419.wav,Turdus philomelos,0.81
SiteC_20250501_091508.wav,Turdus philomelos,0.79
SiteC_20250501_094455.wav,Turdus philomelos,0.71
SiteC_20250501_093458.wav,Turdus philomelos,0.2
SiteC_20250501_063123.wav,Phylloscopus trochilus,0.66
SiteC_20250502_040541.wav,Turdus philomelos,0.25
SiteC_20250502_051634.wav,Turdus philomelos,0.11
SiteC_20250502_045310.wav,Turdus philomelos,0.39
SiteC_20250502_085001.wav,Turdus philomelos,0.34
SiteC_20250502_075304.wav,Turdus philomelos,0.84
SiteC_20250502_053045.wav,Turdus philomelos,0.94
SiteC_20250503_072246.wav,Turdus philomelos,0.64
SiteC_20250503_080506.wav,Turdus philomelos,0.46
SiteC_20250503_092958.wav,Turdus philomelos,0.7
SiteC_20250503_060947.wav,Turdus philomelos,0.79
SiteC_20250503_041919.wav,Turdus philomelos,0.57
SiteC_20250503_072047.wav,Turdus philomelos,0.46
SiteC_20250503_063939.wav,Turdus philomelos,0.97
SiteC_20250504_053956.wav,Turdus philomelos,0.73
SiteC_20250504_090218.wav,Turdus philomelos,0.76
SiteC_20250505_074152.wav,Turdus philomelos,0.68
SiteC_20250505_094934.wav,Turdus philomelos,0.46
SiteC_20250505_045103.wav,Turdus philomelos,0.99
SiteC_20250505_074919.wav,Turdus philomelos,0.71
SiteC_20250506_062521.wav,Turdus philomelos,0.37
SiteC_20250506_040438.wav,Turdus philomelos,0.19
SiteC_20250506_095646.wav,Turdus philomelos,0.12
SiteC_20250507_052305.wav,Turdus philomelos,0.96
SiteC_20250507_084643.wav,Turdus philomelos,0.47
SiteC_20250507_091453.wav,Turdus philomelos,0.57
SiteC_20250507_091413.wav,Turdus philomelos,0.16
SiteC_20250507_060157.wav,Turdus philomelos,0.67
SiteC_20250507_090449.wav,Turdus philomelos,0.42
SiteC_20250508_051609.wav,Turdus philomelos,0.71
SiteC_20250508_075342.wav,Turdus philomelos,0.75
SiteC_20250508_060535.wav,Turdus philomelos,0.25
SiteC_20250508_092851.wav,Turdus philomelos,0.28
SiteC_20250508_072909.wav,Turdus philomelos,0.89
SiteC_20250508_065054.wav,Turdus philomelos,0.85
SiteC_20250508_040440.wav,Turdus philomelos,0.75
SiteC_20250508_072715.wav,Turdus philomelos,0.35
SiteC_20250508_050312.wav,Turdus philomelos,0.29
SiteC_20250508_071350.wav,Turdus philomelos,0.54
SiteC_20250508_045738.wav,Phylloscopus trochilus,0.3
SiteC_20250509_071403.wav,Turdus philomelos,0.12
SiteC_20250509_071147.wav,Turdus philomelos,0.74
SiteC_20250509_062003.wav,Turdus philomelos,0.86
SiteC_20250509_044928.wav,Turdus philomelos,0.94
SiteC_20250509_055307.wav,Turdus philomelos,0.7
SiteC_20250509_050544.wav,Turdus philomelos,0.34
SiteC_20250509_083758.wav,Turdus philomelos,0.3
SiteC_20250509_071522.wav,Phylloscopus trochilus,0.12
SiteC_20250509_062440.wav,Phylloscopus trochilus,0.87
SiteC_20250510_044601.wav,Turdus philomelos,0.49
SiteC_20250510_044729.wav,Turdus philomelos,0.94
SiteC_20250510_082825.wav,Turdus philomelos,0.25
SiteC_20250510_043306.wav,Turdus philomelos,0.44
SiteC_20250510_072602.wav,Turdus philomelos,0.22
SiteC_20250511_050956.wav,Turdus philomelos,0.61
SiteC_20250511_065639.wav,Turdus philomelos,0.52
SiteC_20250511_075009.wav,Turdus philomelos,0.83
SiteC_20250511_072757.wav,Turdus philomelos,0.97
SiteC_20250511_042130.wav,Turdus philomelos,0.56
SiteC_20250511_053920.wav,Turdus philomelos,0.73
SiteC_20250512_074658.wav,Turdus philomelos,0.14
SiteC_20250512_053656.wav,Turdus philomelos,0.24
SiteC_20250512_090241.wav,Turdus philomelos,0.19
SiteC_20250512_084205.wav,Turdus philomelos,0.35
SiteC_20250512_060318.wav,Phylloscopus trochilus,0.67
SiteC_20250513_060606.wav,Turdus philomelos,0.39
SiteC_20250513_051330.wav,Turdus philomelos,0.97
SiteC_20250513_075714.wav,Turdus philomelos,0.73
SiteC_20250513_050940.wav,Turdus philomelos,0.24
SiteC_20250513_055318.wav,Turdus philomelos,0.43
SiteC_20250513_041932.wav,Turdus philomelos,0.37
SiteC_20250513_084650.wav,Phylloscopus trochilus,0.84
SiteC_20250513_063425.wav,Phylloscopus trochilus,0.31
SiteC_20250514_082710.wav,Turdus philomelos,0.97
SiteC_20250514_092653.wav,Turdus philomelos,0.21
SiteC_20250514_071400.wav,Turdus philomelos,0.67
SiteC_20250514_060307.wav,Turdus philomelos,0.73
SiteC_20250514_045317.wav,Phylloscopus trochilus,1
SiteC_20250514_090113.wav,Phylloscopus trochilus,0.14
SiteC_20250515_052134.wav,Turdus philomelos,0.77
SiteC_20250515_065651.wav,Turdus philomelos,0.49
SiteC_20250515_075239.wav,Turdus philomelos,0.24
SiteC_20250515_054521.wav,Turdus philomelos,0.5
SiteC_20250515_053222.wav,Turdus philomelos,0.27
SiteC_20250515_094956.wav,Turdus philomelos,0.48
SiteC_20250515_063639.wav,Turdus philomelos,0.84
SiteC_20250515_090022.wav,Turdus philomelos,0.15
SiteC_20250515_050112.wav,Turdus philomelos,0.39
SiteC_20250515_065558.wav,Turdus philomelos,0.86
SiteC_20250516_054221.wav,Turdus philomelos,0.97
SiteC_20250516_095938.wav,Turdus philomelos,0.69
SiteC_20250516_083131.wav,Turdus philomelos,0.11
SiteC_20250516_065652.wav,Turdus philomelos,0.52
SiteC_20250516_073555.wav,Turdus philomelos,0.74
SiteC_20250517_054201.wav,Turdus philomelos,0.77
SiteC_20250517_094446.wav,Turdus philomelos,0.34
SiteC_20250517_083703.wav,Turdus philomelos,0.77
SiteC_20250517_085929.wav,Turdus philomelos,0.7
SiteC_20250517_060448.wav,Turdus philomelos,0.25
SiteC_20250517_081529.wav,Phylloscopus trochilus,0.94
SiteC_20250517_081317.wav,Phylloscopus trochilus,0.87
SiteC_20250517_090214.wav,Phylloscopus trochilus,0.8
SiteC_20250517_051831.wav,Phylloscopus trochilus,0.72
SiteC_20250518_084956.wav,Turdus philomelos,0.46
SiteC_20250518_081326.wav,Turdus philomelos,0.22
SiteC_20250518_045152.wav,Turdus philomelos,0.84
SiteC_20250518_040122.wav,Phylloscopus trochilus,0.81
SiteC_20250518_065229.wav,Phylloscopus trochilus,0.12
SiteC_20250518_094019.wav,Phylloscopus trochilus,0.26
SiteC_20250518_055615.wav,Phylloscopus trochilus,0.64
SiteC_20250519_044848.wav,Turdus philomelos,0.74
SiteC_20250519_041339.wav,Phylloscopus trochilus,0.35
SiteC_20250519_072905.wav,Phylloscopus trochilus,0.45
SiteC_20250519_071941.wav,Phylloscopus trochilus,0.71
SiteC_20250519_070419.wav,Phylloscopus trochilus,0.25
SiteC_20250520_040242.wav,Turdus philomelos,0.58
SiteC_20250520_050304.wav,Phylloscopus trochilus,0.18
SiteC_20250521_091754.wav,Turdus philomelos,0.61
SiteC_20250521_050500.wav,Turdus philomelos,0.37
SiteC_20250521_050009.wav,Turdus philomelos,0.34
SiteC_20250521_081905.wav,Phylloscopus trochilus,0.85
SiteC_20250521_084936.wav,Phylloscopus trochilus,0.15
SiteC_20250521_060429.wav,Phylloscopus trochilus,0.99
SiteC_20250521_091427.wav,Phylloscopus trochilus,0.12
SiteC_20250521_090810.wav,Phylloscopus trochilus,0.26
SiteC_20250522_053150.wav,Turdus philomelos,0.87
SiteC_20250522_093538.wav,Phylloscopus trochilus,0.82
SiteC_20250522_091943.wav,Phylloscopus trochilus,0.87
SiteC_20250523_073143.wav,Turdus philomelos,0.68
SiteC_20250523_075620.wav,Phylloscopus trochilus,0.52
SiteC_20250523_075617.wav,Phylloscopus trochilus,0.95
SiteC_20250523_063927.wav,Phylloscopus trochilus,0.32
SiteC_20250524_044501.wav,Phylloscopus trochilus,0.33
SiteC_20250524_085933.wav,Phylloscopus trochilus,0.69
SiteC_20250524_074024.wav,Phylloscopus trochilus,0.17
SiteC_20250524_094000.wav,Phylloscopus trochilus,0.97
SiteC_20250524_064621.wav,Phylloscopus trochilus,0.93
SiteC_20250524_052635.wav,Phylloscopus trochilus,0.88
SiteC_20250524_042459.wav,Phylloscopus trochilus,0.48
SiteC_20250524_061409.wav,Phylloscopus trochilus,0.8
SiteC_20250524_082028.wav,Phylloscopus trochilus,0.37
SiteC_20250525_093412.wav,Phylloscopus trochilus,0.99
SiteC_20250525_073004.wav,Phylloscopus trochilus,0.53
SiteC_20250525_041322.wav,Phylloscopus trochilus,0.79
SiteC_20250525_080252.wav,Phylloscopus trochilus,0.4
SiteC_20250525_043451.wav,Phylloscopus trochilus,0.31
SiteC_20250525_082544.wav,Phylloscopus trochilus,0.66
SiteC_20250525_080530.wav,Phylloscopus trochilus,0.41
SiteC_20250525_063025.wav,Phylloscopus trochilus,0.15
SiteC_20250525_090420.wav,Phylloscopus trochilus,0.98
SiteC_20250525_071312.wav,Phylloscopus trochilus,0.72
SiteC_20250525_074725.wav,Phylloscopus trochilus,0.88
SiteC_20250525_092450.wav,Phylloscopus trochilus,0.52
SiteC_20250525_083453.wav,Phylloscopus trochilus,0.21
SiteC_20250526_043005.wav,Turdus philomelos,0.12
SiteC_20250526_071839.wav,Phylloscopus trochilus,0.91
SiteC_20250526_093012.wav,Phylloscopus trochilus,0.24
SiteC_20250526_084132.wav,Phylloscopus trochilus,0.33
SiteC_20250527_041847.wav,Phylloscopus trochilus,0.3
SiteC_20250527_052406.wav,Phylloscopus trochilus,0.13
SiteC_20250527_085932.wav,Phylloscopus trochilus,0.91
SiteC_20250527_064400.wav,Phylloscopus trochilus,0.96
SiteC_20250528_082248.wav,Turdus philomelos,0.51
SiteC_20250528_092917.wav,Turdus philomelos,0.49
SiteC_20250528_082453.wav,Phylloscopus trochilus,0.42
SiteC_20250528_070531.wav,Phylloscopus trochilus,0.91
SiteC_20250529_081523.wav,Phylloscopus trochilus,0.57
SiteC_20250529_055642.wav,Phylloscopus trochilus,0.25
SiteC_20250529_062212.wav,Phylloscopus trochilus,0.58
SiteC_20250529_040604.wav,Phylloscopus trochilus,0.2
SiteC_20250529_080847.wav,Phylloscopus trochilus,0.65
SiteC_20250530_041330.wav,Phylloscopus trochilus,0.91
SiteC_20250530_043238.wav,Phylloscopus trochilus,0.28
SiteC_20250530_065105.wav,Phylloscopus trochilus,0.48
SiteC_20250531_081902.wav,Turdus philomelos,0.31
SiteC_20250531_040233.wav,Phylloscopus trochilus,0.89
SiteC_20250531_063951.wav,Phylloscopus trochilus,0.66
SiteC_20250531_075053.wav,Phylloscopus trochilus,0.87
SiteC_20250531_054927.wav,Phylloscopus trochilus,0.53
SiteC_20250601_060150.wav,Turdus philomelos,0.25
SiteC_20250601_093516.wav,Phylloscopus trochilus,0.75
SiteC_20250601_082056.wav,Phylloscopus trochilus,0.27
SiteC_20250601_072129.wav,Phylloscopus trochilus,0.61
SiteC_20250601_095311.wav,Phylloscopus trochilus,0.7
SiteC_20250601_074321.wav,Phylloscopus trochilus,0.93
SiteC_20250602_051608.wav,Phylloscopus trochilus,0.1
SiteC_20250602_084852.wav,Phylloscopus trochilus,0.43
SiteC_20250602_042318.wav,Phylloscopus trochilus,0.67
SiteC_20250602_085843.wav,Phylloscopus trochilus,0.65
SiteC_20250602_064620.wav,Phylloscopus trochilus,0.84
SiteC_20250603_082834.wav,Phylloscopus trochilus,0.28
SiteC_20250603_041815.wav,Phylloscopus trochilus,0.63
SiteC_20250603_092848.wav,Phylloscopus trochilus,0.73
SiteC_20250603_045438.wav,Phylloscopus trochilus,0.58
SiteC_20250603_064417.wav,Phylloscopus trochilus,0.43
SiteC_20250604_062456.wav,Phylloscopus trochilus,0.31
SiteC_20250604_053323.wav,Phylloscopus trochilus,0.51
SiteC_20250604_093209.wav,Phylloscopus trochilus,0.17
SiteC_20250604_050426.wav,Phylloscopus trochilus,0.33
SiteC_20250605_051619.wav,Phylloscopus trochilus,0.29
SiteC_20250606_072538.wav,Phylloscopus trochilus,0.8
SiteC_20250606_060524.wav,Phylloscopus trochilus,0.17
SiteC_20250606_074119.wav,Phylloscopus trochilus,0.19
SiteC_20250606_045838.wav,Phylloscopus trochilus,0.95
SiteC_20250606_075444.wav,Phylloscopus trochilus,0.94
SiteC_20250607_094614.wav,Turdus philomelos,0.68
SiteC_20250607_071321.wav,Phylloscopus trochilus,0.92
SiteC_20250607_053708.wav,Phylloscopus trochilus,0.93
SiteC_20250608_060919.wav,Phylloscopus trochilus,0.61
SiteC_20250609_062009.wav,Phylloscopus trochilus,0.52
SiteC_20250609_093847.wav,Phylloscopus trochilus,0.8
SiteC_20250609_071032.wav,Phylloscopus trochilus,0.84
SiteC_20250610_060910.wav,Phylloscopus trochilus,0.55
SiteC_20250610_054306.wav,Phylloscopus trochilus,0.16
SiteC_20250610_054537.wav,Phylloscopus trochilus,0.13
SiteC_20250610_060608.wav,Phylloscopus trochilus,0.31
SiteC_20250611_090254.wav,Phylloscopus trochilus,0.59
SiteC_20250611_081410.wav,Phylloscopus trochilus,0.74
SiteC_20250612_044200.wav,Phylloscopus trochilus,0.53
SiteC_20250612_085051.wav,Phylloscopus trochilus,0.34
SiteC_20250612_042136.wav,Phylloscopus trochilus,0.39
SiteC_20250612_065656.wav,Phylloscopus trochilus,0.7
SiteC_20250613_063332.wav,Phylloscopus trochilus,0.89
SiteC_20250613_053049.wav,Phylloscopus trochilus,0.47
SiteC_20250614_043025.wav,Phylloscopus trochilus,0.44
SiteC_20250614_064219.wav,Phylloscopus trochilus,0.32
SiteC_20250615_061023.wav,Turdus philomelos,0.52
SiteC_20250616_051034.wav,Turdus philomelos,0.44
SiteC_20250617_042649.wav,Turdus philomelos,0.44
SiteC_20250617_043537.wav,Phylloscopus trochilus,0.23
SiteC_20250617_090258.wav,Phylloscopus trochilus,0.61
SiteC_20250617_074100.wav,Phylloscopus trochilus,0.81
SiteC_20250617_051359.wav,Phylloscopus trochilus,0.27
SiteC_20250618_094905.wav,Phylloscopus trochilus,0.11
SiteC_20250619_054817.wav,Phylloscopus trochilus,0.93
SiteC_20250620_073331.wav,Turdus philomelos,0.29
SiteC_20250620_051213.wav,Turdus philomelos,0.59
SiteC_20250620_091458.wav,Phylloscopus trochilus,0.91
SiteC_20250621_093012.wav,Phylloscopus trochilus,0.3
SiteC_20250622_090240.wav,Turdus philomelos,0.82
SiteC_20250623_092952.wav,Phylloscopus trochilus,0.76
SiteC_20250624_061854.wav,Phylloscopus trochilus,0.71
SiteC_20250625_054221.wav,Turdus philomelos,0.13
SiteC_20250626_070623.wav,Turdus philomelos,0.2
SiteC_20250627_062628.wav,Phylloscopus trochilus,0.4
SiteC_20250628_073332.wav,Turdus philomelos,0.13
SiteC_20250629_043039.wav,Turdus philomelos,0.34
SiteC_20250630_091507.wav,Turdus philomelos,0.12
SiteD_20250415_083553.wav,Erithacus rubecula,0.15
SiteD_20250415_073249.wav,Erithacus rubecula,0.82
SiteD_20250415_061150.wav,Erithacus rubecula,0.7
SiteD_20250415_051708.wav,Erithacus rubecula,0.32
SiteD_20250416_080625.wav,Erithacus rubecula,0.85
SiteD_20250417_042343.wav,Erithacus rubecula,0.62
SiteD_20250417_040012.wav,Erithacus rubecula,0.82
SiteD_20250417_092132.wav,Erithacus rubecula,0.41
SiteD_20250417_095956.wav,Erithacus rubecula,0.22
SiteD_20250418_070558.wav,Turdus philomelos,0.89
SiteD_20250418_074418.wav,Phylloscopus trochilus,0.69
SiteD_20250418_082449.wav,Phylloscopus trochilus,0.33
SiteD_20250418_051807.wav,Erithacus rubecula,0.51
SiteD_20250418_051217.wav,Erithacus rubecula,0.28
SiteD_20250418_080539.wav,Erithacus rubecula,0.65
SiteD_20250418_084321.wav,Erithacus rubecula,0.98
SiteD_20250418_081107.wav,Erithacus rubecula,0.28
SiteD_20250418_040157.wav,Erithacus rubecula,0.49
SiteD_20250419_093626.wav,Erithacus rubecula,0.48
SiteD_20250419_081139.wav,Erithacus rubecula,0.14
SiteD_20250419_094752.wav,Erithacus rubecula,0.12
SiteD_20250420_055041.wav,Erithacus rubecula,0.4
SiteD_20250420_071128.wav,Erithacus rubecula,0.55
SiteD_20250420_073804.wav,Erithacus rubecula,0.78
SiteD_20250420_065425.wav,Erithacus rubecula,0.25
SiteD_20250420_095919.wav,Erithacus rubecula,0.86
SiteD_20250420_053850.wav,Erithacus rubecula,0.39
SiteD_20250420_043005.wav,Erithacus rubecula,0.31
SiteD_20250421_055330.wav,Turdus philomelos,0.81
SiteD_20250421_054011.wav,Erithacus rubecula,0.23
SiteD_20250421_094136.wav,Erithacus rubecula,0.29
SiteD_20250421_044251.wav,Erithacus rubecula,0.66
SiteD_20250421_095201.wav,Erithacus rubecula,0.33
SiteD_20250421_050926.wav,Erithacus rubecula,0.74
SiteD_20250421_050614.wav,Erithacus rubecula,0.77
SiteD_20250421_041706.wav,Erithacus rubecula,0.34
SiteD_20250421_081313.wav,Erithacus rubecula,0.62
SiteD_20250421_040414.wav,Erithacus rubecula,0.92
SiteD_20250421_040814.wav,Erithacus rubecula,0.74
SiteD_20250421_085102.wav,Erithacus rubecula,0.86
SiteD_20250421_092448.wav,Erithacus rubecula,0.93
SiteD_20250422_064246.wav,Turdus philomelos,0.69
SiteD_20250422_070201.wav,Erithacus rubecula,0.7
SiteD_20250422_072701.wav,Erithacus rubecula,0.76
SiteD_20250422_071638.wav,Erithacus rubecula,0.38
SiteD_20250422_080828.wav,Erithacus rubecula,0.7
SiteD_20250422_041234.wav,Erithacus rubecula,0.52
SiteD_20250422_050846.wav,Erithacus rubecula,0.69
SiteD_20250422_062554.wav,Erithacus rubecula,0.81
SiteD_20250422_094030.wav,Erithacus rubecula,0.91
SiteD_20250422_081538.wav,Erithacus rubecula,0.57
SiteD_20250422_041123.wav,Erithacus rubecula,0.24
SiteD_20250422_065726.wav,Erithacus rubecula,0.34
SiteD_20250423_043248.wav,Erithacus rubecula,0.66
SiteD_20250423_080433.wav,Erithacus rubecula,0.51
SiteD_20250423_091716.wav,Erithacus rubecula,0.67
SiteD_20250423_061028.wav,Erithacus rubecula,0.58
SiteD_20250423_081953.wav,Erithacus rubecula,0.4
SiteD_20250423_050256.wav,Erithacus rubecula,0.79
SiteD_20250423_090537.wav,Erithacus rubecula,0.67
SiteD_20250423_084209.wav,Erithacus rubecula,0.8
SiteD_20250423_054630.wav,Erithacus rubecula,0.26
SiteD_20250423_043034.wav,Erithacus rubecula,0.46
SiteD_20250424_081722.wav,Turdus philomelos,0.44
SiteD_20250424_084952.wav,Turdus philomelos,0.17
SiteD_20250424_043944.wav,Turdus philomelos,0.58
SiteD_20250424_093355.wav,Turdus philomelos,0.95
SiteD_20250424_072839.wav,Turdus philomelos,0.87
SiteD_20250424_043552.wav,Erithacus rubecula,0.55
SiteD_20250424_051053.wav,Erithacus rubecula,0.93
SiteD_20250424_080641.wav,Erithacus rubecula,0.18
SiteD_20250424_081713.wav,Erithacus rubecula,0.55
SiteD_20250424_063419.wav,Erithacus rubecula,0.8
SiteD_20250424_065724.wav,Erithacus rubecula,0.88
SiteD_20250424_085100.wav,Erithacus rubecula,0.91
SiteD_20250424_042300.wav,Erithacus rubecula,0.83
SiteD_20250424_061724.wav,Erithacus rubecula,0.24
SiteD_20250425_041842.wav,Turdus philomelos,0.78
SiteD_20250425_074343.wav,Turdus philomelos,0.69
SiteD_20250425_072045.wav,Turdus philomelos,0.92
SiteD_20250425_065025.wav,Erithacus rubecula,0.51
SiteD_20250425_094205.wav,Erithacus rubecula,0.28
SiteD_20250425_062426.wav,Erithacus rubecula,0.63
SiteD_20250425_073004.wav,Erithacus rubecula,0.24
SiteD_20250425_074218.wav,Erithacus rubecula,0.57
SiteD_20250425_080606.wav,Erithacus rubecula,0.47
SiteD_20250425_054141.wav,Erithacus rubecula,0.84
SiteD_20250425_054159.wav,Erithacus rubecula,0.61
SiteD_20250425_074654.wav,Erithacus rubecula,0.51
SiteD_20250425_095135.wav,Erithacus rubecula,0.27
SiteD_20250425_080126.wav,Erithacus rubecula,0.52
SiteD_20250425_090130.wav,Erithacus rubecula,0.31
SiteD_20250425_074944.wav,Erithacus rubecula,0.38
SiteD_20250426_040505.wav,Turdus philomelos,0.5
SiteD_20250426_060939.wav,Turdus philomelos,0.49
SiteD_20250426_093723.wav,Turdus philomelos,0.53
SiteD_20250426_054032.wav,Turdus philomelos,0.85
SiteD_20250426_041846.wav,Turdus philomelos,0.11
SiteD_20250426_062845.wav,Erithacus rubecula,0.84
SiteD_20250426_075903.wav,Erithacus rubecula,0.52
SiteD_20250426_080445.wav,Erithacus rubecula,0.58
SiteD_20250426_045651.wav,Erithacus rubecula,0.46
SiteD_20250427_053914.wav,Turdus philomelos,0.2
SiteD_20250427_081329.wav,Turdus philomelos,0.13
SiteD_20250427_090936.wav,Turdus philomelos,0.12
SiteD_20250427_093449.wav,Erithacus rubecula,0.79
SiteD_20250427_075502.wav,Erithacus rubecula,0.77
SiteD_20250427_083615.wav,Erithacus rubecula,0.19
SiteD_20250427_073029.wav,Erithacus rubecula,0.97
SiteD_20250427_084939.wav,Erithacus rubecula,0.23
SiteD_20250427_041146.wav,Erithacus rubecula,0.54
SiteD_20250428_070010.wav,Turdus philomelos,0.94
SiteD_20250428_071650.wav,Turdus philomelos,0.84
SiteD_20250428_041418.wav,Turdus philomelos,0.58
SiteD_20250428_041848.wav,Turdus philomelos,0.45
SiteD_20250428_071144.wav,Erithacus rubecula,0.66
SiteD_20250428_040251.wav,Erithacus rubecula,0.19
SiteD_20250428_063849.wav,Erithacus rubecula,0.27
SiteD_20250428_064639.wav,Erithacus rubecula,0.86
SiteD_20250428_095712.wav,Erithacus rubecula,0.53
SiteD_20250428_084603.wav,Erithacus rubecula,0.8
SiteD_20250428_092618.wav,Erithacus rubecula,0.84
SiteD_20250428_083003.wav,Erithacus rubecula,0.37
SiteD_20250428_093955.wav,Erithacus rubecula,0.3
SiteD_20250429_060314.wav,Turdus philomelos,0.44
SiteD_20250429_053219.wav,Turdus philomelos,0.9
SiteD_20250429_091602.wav,Turdus philomelos,0.21
SiteD_20250429_040703.wav,Turdus philomelos,0.24
SiteD_20250429_061949.wav,Turdus philomelos,0.67
SiteD_20250429_093037.wav,Erithacus rubecula,0.56
SiteD_20250429_050832.wav,Erithacus rubecula,0.77
SiteD_20250429_074616.wav,Erithacus rubecula,0.4
SiteD_20250429_085057.wav,Erithacus rubecula,0.2
SiteD_20250429_054120.wav,Erithacus rubecula,0.46
SiteD_20250429_051745.wav,Erithacus rubecula,0.59
SiteD_20250429_075708.wav,Erithacus rubecula,0.77
SiteD_20250430_084017.wav,Turdus philomelos,0.63
SiteD_20250430_083658.wav,Turdus philomelos,0.55
SiteD_20250430_062311.wav,Turdus philomelos,0.94
SiteD_20250430_063618.wav,Phylloscopus trochilus,0.24
SiteD_20250430_070952.wav,Erithacus rubecula,0.73
SiteD_20250430_081014.wav,Erithacus rubecula,0.79
SiteD_20250430_081753.wav,Erithacus rubecula,0.56
SiteD_20250430_041848.wav,Erithacus rubecula,0.3
SiteD_20250501_041855.wav,Turdus philomelos,0.38
SiteD_20250501_073937.wav,Turdus philomelos,0.14
SiteD_20250501_045402.wav,Turdus philomelos,0.7
SiteD_20250501_055542.wav,Phylloscopus trochilus,0.32
SiteD_20250501_071016.wav,Erithacus rubecula,0.14
SiteD_20250501_084228.wav,Erithacus rubecula,0.19
SiteD_20250501_075112.wav,Erithacus rubecula,0.91
SiteD_20250501_045227.wav,Erithacus rubecula,0.65
SiteD_20250501_053259.wav,Erithacus rubecula,0.68
SiteD_20250502_074534.wav,Turdus philomelos,0.35
SiteD_20250502_055248.wav,Turdus philomelos,0.95
SiteD_20250502_064041.wav,Turdus philomelos,0.12
SiteD_20250502_085445.wav,Turdus philomelos,0.26
SiteD_20250502_090544.wav,Turdus philomelos,0.97
SiteD_20250502_071614.wav,Turdus philomelos,0.82
SiteD_20250502_064133.wav,Phylloscopus trochilus,0.33
SiteD_20250502_054639.wav,Phylloscopus trochilus,0.62
SiteD_20250502_044832.wav,Phylloscopus trochilus,0.17
SiteD_20250502_090725.wav,Phylloscopus trochilus,0.82
SiteD_20250502_041204.wav,Phylloscopus trochilus,0.89
SiteD_20250502_092509.wav,Erithacus rubecula,0.11
SiteD_20250502_084541.wav,Erithacus rubecula,0.32
SiteD_20250502_095207.wav,Erithacus rubecula,0.65
SiteD_20250502_043912.wav,Erithacus rubecula,0.43
SiteD_20250502_090107.wav,Erithacus rubecula,0.74
SiteD_20250502_051034.wav,Erithacus rubecula,0.14
SiteD_20250502_043706.wav,Erithacus rubecula,0.69
SiteD_20250503_061244.wav,Turdus philomelos,0.35
SiteD_20250503_071317.wav,Turdus philomelos,0.76
SiteD_20250503_073853.wav,Turdus philomelos,0.26
SiteD_20250503_071013.wav,Turdus philomelos,0.45
SiteD_20250503_065936.wav,Turdus philomelos,0.72
SiteD_20250503_044207.wav,Erithacus rubecula,0.51
SiteD_20250503_055417.wav,Erithacus rubecula,0.21
